max_amp,mean_amp,std_amp,rms,dominant_freq,duration,label
202.27476700000048,32.39119068396822,41.73616804255221,41.736168042552215,1.37,600.0,0
176.67658426825278,30.642388180890837,39.46644899402536,39.4664489940258,2.71,600.0,0
434.5103333346668,58.133510274515594,75.46113463769235,75.46113463769235,1.3716666666666668,600.0,0
245.30644571060122,43.27866639231747,55.36730902320514,55.367309023205955,2.2666666666666666,600.0,0
627859.0637694842,774.5066557530324,7986.147614922959,7986.147614922959,5.256666666666667,600.0,0
157.36481503976415,31.127364172990095,39.75482704627883,39.75482704627909,1.3716666666666668,600.0,0
1375.073525697902,218.61337101874446,284.7818372743121,284.7818372743121,2.646666666666667,600.0,0
447.95762781040133,68.70785111739264,90.91512271137917,90.91512271137937,2.526666666666667,600.0,0
3810.489442959772,166.736657426738,308.6178976442914,308.6178976442914,7.706666666666667,600.0,0
4652.691385957014,897.347748573708,1152.007163755322,1152.007163755322,7.666666666666667,600.0,0
3290.6959293721384,65.60738692490257,205.99049455594644,205.99049455594644,1.5933333333333335,600.0,0
93.07583220643252,14.610995912976994,19.107709342537827,19.107709342537827,2.981666666666667,600.0,0
1210414.0186352562,27436.409260342385,94014.91126882326,94014.9112688234,1.28,600.0,0
359.81182427341014,62.464864478245374,79.93438319840443,79.93438319840443,1.375,600.0,0
752.8892963624759,111.12129669576441,143.33503575237796,143.33503575237813,1.3772151898734177,592.5,0
2111.952687907423,357.2334460457968,457.1120424808654,457.1120424808654,3.141666666666667,600.0,0
259.74563707488954,51.81398151450699,66.23986198049806,66.23986198049833,3.431666666666667,600.0,0
98.42679303039688,18.16456124912073,23.26885435953714,23.26885435953715,1.3816666666666668,600.0,0
752.9252530602029,83.08918464828282,110.04625233066892,110.04625233066899,2.6683333333333334,600.0,0
1292.5538875146678,161.73644753186056,210.36153663328082,210.36153663328085,1.3666666666666667,600.0,0
875.6751080110968,78.21501392223232,102.81375724314124,102.81375724314131,1.3833333333333335,600.0,0
3700.5248063696845,122.41580872070925,255.33039141616555,255.3303914161656,2.5100000000000002,600.0,0
662519.5384771521,5403.351789761197,38602.614127819594,38602.6141278196,7.1016666666666675,600.0,0
122.14856671546968,27.137662898087495,34.25715556792265,34.25715556792309,1.3733333333333335,600.0,0
164.39393360461958,32.841243171806,41.904431006327435,41.90443100632746,4.325,600.0,0
795.3840279438443,150.6381696251515,192.8259568938512,192.82595689385138,2.6083333333333334,600.0,0
1499.7249396453003,83.44837292230835,122.39821575941613,122.39821575941647,2.6383333333333336,600.0,0
1433613.5796803203,25686.005324441358,89596.77926197746,89596.7792619775,2.4183333333333334,600.0,0
385.8889041088263,60.606801739358204,77.56533989397141,77.56533989397141,1.3883333333333334,600.0,0
80.96468287747251,13.368460276090424,17.2357920512206,17.23579205122087,3.421666666666667,600.0,0
485.9170554688789,71.3029375500915,91.57807014989866,91.57807014989919,4.216666666666667,600.0,0
636509.1759547429,232.16390432330599,7759.25952780156,7759.259527801558,5.2683333333333335,600.0,0
143.06755912221337,26.549368375162274,33.887514492351,33.8875144923516,1.725,600.0,0
119.50193331273525,16.50905716372781,21.50066023578494,21.500660235785197,3.641666666666667,600.0,0
346.65275045560554,65.80517721896875,84.08507889087025,84.0850788908703,1.3766666666666667,600.0,0
0.0,0.0,0.0,0.0,0.0,600.0,0
421.17384280166266,79.26123245435211,101.49536406698782,101.495364066988,2.3600000000000003,600.0,0
185.17052378805704,32.025272483459176,41.40162810560569,41.401628105605795,2.7750000000000004,600.0,0
207.43013100610534,40.78698814338125,52.39871871866184,52.39871871866185,2.7083333333333335,600.0,0
1185131.5565404631,47052.62804668261,119942.20796503524,119942.20796503525,7.396666666666667,600.0,0
644.7435120777557,107.09905754112643,138.65939834432604,138.65939834432615,2.5933333333333337,600.0,0
0.0,0.0,0.0,0.0,0.0,600.0,0
619.8645402646262,101.58993875655078,130.68943605328099,130.68943605328099,1.3683333333333334,600.0,0
156.02930232834356,29.22668488732664,37.35052131962106,37.35052131962106,2.7616666666666667,600.0,0
307.36531158935213,43.62084985497068,56.47399460807431,56.47399460807433,4.363333333333333,600.0,0
111.02032161602011,26.38967932374539,32.64727449936434,32.647274499364414,1.3616666666666668,600.0,0
100.18235771370081,15.737406145228373,20.299712008617576,20.299712008617643,1.4566666666666668,600.0,0
413.7040940423621,50.342530228617704,67.79647407574406,67.79647407574414,1.8333333333333335,600.0,0
150.34798059930907,30.265782529183188,38.60707858982831,38.6070785898287,1.375,600.0,0
407.5036634369941,66.24937453758429,84.91618548270691,84.91618548270776,1.3416666666666668,600.0,0
1205.4820188364015,114.66191332258357,158.79450705343356,158.79450705343373,3.74,600.0,0
